time,switch_id,gfe,g_usip,rfip,disp_pakt,disp_byte,mean_pkt,mean_byte,gsp,avg_durat,avg_flow_dst,rate_pkt_in,disp_interval,label
"11/15/2022, 09:00:09",1,2,5,0,0.285612807,30.27495751,0,0,2,5.10E+17,4929,3102.6,6.83E+16,4
"11/15/2022, 09:00:14",1,3,3,0,0.284814762,30.19036472,0,0,3,5.10E+17,4932,3102.8,6.54E+16,4
"11/15/2022, 09:00:35",1,16,14,0,0.289985118,30.73842248,0,0,16,4.98E+17,4948,3108.4,6.80E+16,4
"11/15/2022, 09:01:01",1,19,6,0,0.297661716,31.55214186,0,0,19,4.99E+17,4967,3113.6,6.59E+16,4
"11/15/2022, 09:01:19",1,18,1,0,0.345226564,36.59401577,0,0,18,4.98E+17,4985,3120,6.69E+16,4
"11/15/2022, 09:02:01",1,26,15,0,0.387427155,41.06727843,0,0,26,4.99E+17,5011,3132.6,6.76E+16,4
"11/15/2022, 09:02:27",1,86,222,0,0.039594215,4.196986828,0.001569859,0.166405024,86,4.81E+17,5096,3343.8,6.96E+16,4
"11/15/2022, 09:02:54",1,76,233,0,0.039540014,4.191241489,0.001565558,0.165949119,76,4.94E+17,5110,3352.6,6.88E+16,4
"11/15/2022, 09:03:14",1,2195,-124,0,0.356059893,37.74234862,-0.00109514,-0.116084873,2195,4.94E+17,7305,3155.4,6.72E+16,4
"11/15/2022, 09:03:33",1,2206,1936,0,0.43873411,46.50581568,-0.001580715,-0.167555819,2206,5.05E+17,5061,3162.6,6.96E+16,4
"11/15/2022, 09:03:52",1,75,267,0,0.039443777,4.181040374,0.001557936,0.165141188,75,4.89E+17,5135,3369.2,6.84E+16,4
"11/15/2022, 09:04:11",1,13,17,0,0,0,0,0,13,5.04E+17,5148,3370.8,6.71E+16,4
"11/15/2022, 09:04:37",1,111,321,0,0.039302627,4.166078496,0.00154679,0.163959783,111,5.04E+17,5172,3383,6.85E+16,4
"11/15/2022, 09:05:09",1,111,344,0,0.039291249,4.164872399,0.001545894,0.163864734,111,4.98E+17,5175,3395.6,6.92E+16,4
"11/15/2022, 09:05:25",1,109,359,0,0.039272307,4.162864563,0.001544402,0.163706564,109,4.98E+17,5180,3402.4,6.67E+16,4
"11/15/2022, 09:05:41",1,124,390,0,0.039185526,4.153665773,0.001537574,0.162982894,124,5.03E+17,5203,3409.8,6.89E+16,4
